avg_temp,precip,snow,wind_dir,wind_speed,wind_power,air_pressure,max_temp,min_temp,features,prediction
1.9,10.2,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,3.8,0.4,"[1.9,10.2,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,3.8,0.4]",0
8.4,8.9,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,10.7,7.3,"[8.4,8.9,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,10.7,7.3]",0
-1.7,1.0,150.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,-0.2,-3.2,"[-1.7,1.0,150.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,-0.2,-3.2]",2
18.4,0.7,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,25.2,14.9,"[18.4,0.7,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,25.2,14.9]",0
16.4,14.4,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,18.8,14.8,"[16.4,14.4,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,18.8,14.8]",0
9.2,3.2,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,13.1,7.3,"[9.2,3.2,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,13.1,7.3]",0
5.2,0.5,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,9.2,1.4,"[5.2,0.5,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,9.2,1.4]",0
5.6,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,9.8,2.3,"[5.6,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,9.8,2.3]",0
2.3,0.0,140.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,5.7,-0.7,"[2.3,0.0,140.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,5.7,-0.7]",2
6.5,0.3,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,13.3,0.8,"[6.5,0.3,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,13.3,0.8]",0
12.4,8.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,17.0,8.7,"[12.4,8.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,17.0,8.7]",0
16.3,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,22.1,9.2,"[16.3,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,22.1,9.2]",0
12.5,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,18.2,7.7,"[12.5,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,18.2,7.7]",0
2.4,17.3,20.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,3.4,1.5,"[2.4,17.3,20.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,3.4,1.5]",0
8.4,22.3,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,9.6,7.2,"[8.4,22.3,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,9.6,7.2]",0
21.7,80.4,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,29.1,14.8,"[21.7,80.4,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,29.1,14.8]",0
15.9,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,22.1,10.6,"[15.9,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,22.1,10.6]",0
14.2,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,19.1,10.9,"[14.2,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,19.1,10.9]",0
15.3,22.9,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,17.0,12.1,"[15.3,22.9,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,17.0,12.1]",0
9.3,8.1,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,13.7,6.4,"[9.3,8.1,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,13.7,6.4]",0
-2.6,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,-1.5,-3.6,"[-2.6,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,-1.5,-3.6]",0
5.6,2.6,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,6.3,4.6,"[5.6,2.6,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,6.3,4.6]",0
15.1,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,22.1,8.3,"[15.1,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,22.1,8.3]",0
3.8,0.1,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,7.4,0.6,"[3.8,0.1,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,7.4,0.6]",0
0.3,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,5.0,-1.7,"[0.3,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,5.0,-1.7]",0
-0.6,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,3.0,-2.1,"[-0.6,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,3.0,-2.1]",0
2.1,0.0,40.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,5.2,0.5,"[2.1,0.0,40.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,5.2,0.5]",1
18.1,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,23.5,13.1,"[18.1,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,23.5,13.1]",0
11.6,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,16.9,7.9,"[11.6,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,16.9,7.9]",0
20.9,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,28.0,14.6,"[20.9,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,28.0,14.6]",0
21.2,2.4,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,26.8,17.5,"[21.2,2.4,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,26.8,17.5]",0
1.6,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,4.0,-1.1,"[1.6,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,4.0,-1.1]",0
1.4,1.4,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,3.9,-1.7,"[1.4,1.4,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,3.9,-1.7]",0
9.4,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,15.2,5.1,"[9.4,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,15.2,5.1]",0
8.4,2.6,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,12.3,5.6,"[8.4,2.6,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,12.3,5.6]",0
15.8,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,21.3,10.7,"[15.8,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,21.3,10.7]",0
23.3,4.5,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,30.0,17.2,"[23.3,4.5,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,30.0,17.2]",0
14.3,1.8,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,17.9,11.4,"[14.3,1.8,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,17.9,11.4]",0
11.6,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,16.1,6.2,"[11.6,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,16.1,6.2]",0
4.2,3.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,5.3,3.2,"[4.2,3.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,5.3,3.2]",0
6.1,3.8,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,7.9,4.4,"[6.1,3.8,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,7.9,4.4]",0
8.3,8.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,14.0,6.0,"[8.3,8.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,14.0,6.0]",0
2.7,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,4.4,1.0,"[2.7,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,4.4,1.0]",0
13.1,3.7,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,17.3,11.5,"[13.1,3.7,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,17.3,11.5]",0
8.8,6.7,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,10.9,7.7,"[8.8,6.7,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,10.9,7.7]",0
7.3,8.9,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,10.7,5.1,"[7.3,8.9,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,10.7,5.1]",0
7.1,17.4,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,8.8,6.0,"[7.1,17.4,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,8.8,6.0]",0
11.6,2.4,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,19.8,3.7,"[11.6,2.4,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,19.8,3.7]",0
9.508229733229737,29.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,13.3,8.6,"[9.508229733229737,29.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,13.3,8.6]",0
4.9,4.1,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,9.0,1.7,"[4.9,4.1,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,9.0,1.7]",0
14.9,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,21.5,9.2,"[14.9,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,21.5,9.2]",0
1.7,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,4.8,-0.9,"[1.7,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,4.8,-0.9]",0
-2.7,0.9,110.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,-0.4,-4.2,"[-2.7,0.9,110.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,-0.4,-4.2]",4
-8.6,0.0,170.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,-4.6,-11.4,"[-8.6,0.0,170.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,-4.6,-11.4]",2
-2.2,0.0,30.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,-1.4,-3.0,"[-2.2,0.0,30.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,-1.4,-3.0]",1
11.9,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,19.0,7.2,"[11.9,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,19.0,7.2]",0
11.2,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,16.9,8.4,"[11.2,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,16.9,8.4]",0
16.9,34.5,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,21.3,14.3,"[16.9,34.5,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,21.3,14.3]",0
24.3,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,30.7,17.3,"[24.3,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,30.7,17.3]",0
4.6,0.3,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,6.5,3.3,"[4.6,0.3,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,6.5,3.3]",0
7.6,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,10.9,3.9,"[7.6,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,10.9,3.9]",0
14.0,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,18.3,11.2,"[14.0,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,18.3,11.2]",0
1.8,0.0,60.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,6.1,-1.0,"[1.8,0.0,60.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,6.1,-1.0]",1
-0.4,0.6,50.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,1.8,-2.2,"[-0.4,0.6,50.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,1.8,-2.2]",1
18.1,2.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,23.4,14.2,"[18.1,2.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,23.4,14.2]",0
8.2,7.8,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,13.5,5.0,"[8.2,7.8,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,13.5,5.0]",0
7.6,3.2,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,10.1,4.7,"[7.6,3.2,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,10.1,4.7]",0
16.6,2.7,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,19.7,14.4,"[16.6,2.7,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,19.7,14.4]",0
19.0,0.8,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,22.9,13.9,"[19.0,0.8,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,22.9,13.9]",0
11.4,7.7,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,13.4,7.0,"[11.4,7.7,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,13.4,7.0]",0
-3.1,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,0.0,-5.2,"[-3.1,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,0.0,-5.2]",0
13.7,0.1,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,21.0,5.7,"[13.7,0.1,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,21.0,5.7]",0
22.6,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,30.0,17.7,"[22.6,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,30.0,17.7]",0
17.3,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,21.8,13.6,"[17.3,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,21.8,13.6]",0
2.3,0.3,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,4.2,0.3,"[2.3,0.3,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,4.2,0.3]",0
0.3,0.5,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,2.4,-1.0,"[0.3,0.5,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,2.4,-1.0]",0
9.1,0.0,0.0,48.0,6.2,22.2,1029.0,16.2,3.0,"[9.1,0.0,0.0,48.0,6.2,22.2,1029.0,16.2,3.0]",5
13.9,48.0,0.0,282.0,5.3,18.5,1014.6,17.0,11.9,"[13.9,48.0,0.0,282.0,5.3,18.5,1014.6,17.0,11.9]",0
26.9,0.0,0.0,58.0,4.0,16.7,1020.5,34.3,20.3,"[26.9,0.0,0.0,58.0,4.0,16.7,1020.5,34.3,20.3]",5
1.6,0.0,0.0,185.0,2.4,11.1,1025.0,4.9,-0.9,"[1.6,0.0,0.0,185.0,2.4,11.1,1025.0,4.9,-0.9]",0
14.1,0.7,0.0,3.0,5.1,20.4,1009.1,21.5,9.6,"[14.1,0.7,0.0,3.0,5.1,20.4,1009.1,21.5,9.6]",5
6.9,6.5,0.0,24.0,3.7,13.0,1017.5,8.2,5.7,"[6.9,6.5,0.0,24.0,3.7,13.0,1017.5,8.2,5.7]",5
5.6,3.5,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,8.8,3.9,"[5.6,3.5,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,8.8,3.9]",0
9.9,3.1,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,14.6,7.4,"[9.9,3.1,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,14.6,7.4]",0
10.9,3.5,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,12.3,10.5,"[10.9,3.5,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,12.3,10.5]",0
3.5,1.1,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,7.7,-0.4,"[3.5,1.1,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,7.7,-0.4]",0
9.4,10.8,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,13.6,7.0,"[9.4,10.8,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,13.6,7.0]",0
14.3,22.4,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,16.5,13.7,"[14.3,22.4,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,16.5,13.7]",0
9.0,18.6,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,10.3,6.0,"[9.0,18.6,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,10.3,6.0]",0
4.7,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,9.6,1.6,"[4.7,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,9.6,1.6]",0
7.0,8.2,20.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,10.2,4.0,"[7.0,8.2,20.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,10.2,4.0]",0
8.3,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,13.0,2.6,"[8.3,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,13.0,2.6]",0
16.2,2.3,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,20.1,12.6,"[16.2,2.3,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,20.1,12.6]",0
7.7,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,10.5,5.4,"[7.7,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,10.5,5.4]",0
6.8,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,8.8,5.8,"[6.8,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,8.8,5.8]",0
-0.3,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,3.8,-3.2,"[-0.3,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,3.8,-3.2]",0
-5.1,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,-1.9,-7.7,"[-5.1,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,-1.9,-7.7]",0
24.0,3.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,31.4,16.9,"[24.0,3.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,31.4,16.9]",0
18.0,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,24.6,13.0,"[18.0,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,24.6,13.0]",0
6.5,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,10.7,3.7,"[6.5,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,10.7,3.7]",0
2.1,22.3,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,4.2,0.8,"[2.1,22.3,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,4.2,0.8]",0
15.4,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,21.6,11.0,"[15.4,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,21.6,11.0]",0
22.4,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,28.8,18.1,"[22.4,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,28.8,18.1]",0
11.3,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,17.0,7.5,"[11.3,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,17.0,7.5]",0
11.7,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,17.4,8.1,"[11.7,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,17.4,8.1]",0
18.1,1.7,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,23.5,14.7,"[18.1,1.7,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,23.5,14.7]",0
16.1,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,20.8,11.9,"[16.1,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,20.8,11.9]",0
2.6,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,3.9,1.0,"[2.6,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,3.9,1.0]",0
11.5,10.1,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,14.9,7.5,"[11.5,10.1,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,14.9,7.5]",0
9.9,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,15.3,6.4,"[9.9,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,15.3,6.4]",0
4.8,5.1,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,7.0,3.3,"[4.8,5.1,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,7.0,3.3]",0
7.3,0.3,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,9.9,3.6,"[7.3,0.3,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,9.9,3.6]",0
23.0,1.6,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,30.8,18.1,"[23.0,1.6,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,30.8,18.1]",0
8.5,0.1,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,10.0,6.7,"[8.5,0.1,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,10.0,6.7]",0
17.6,5.8,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,24.2,12.5,"[17.6,5.8,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,24.2,12.5]",0
0.7,5.5,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,1.6,-0.8,"[0.7,5.5,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,1.6,-0.8]",0
0.8,2.3,30.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,3.8,-0.9,"[0.8,2.3,30.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,3.8,-0.9]",1
-4.5,0.0,110.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,-3.4,-6.1,"[-4.5,0.0,110.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,-3.4,-6.1]",4
10.6,12.3,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,17.7,6.3,"[10.6,12.3,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,17.7,6.3]",0
12.0,1.9,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,17.2,8.8,"[12.0,1.9,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,17.2,8.8]",0
20.6,0.2,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,28.2,16.9,"[20.6,0.2,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,28.2,16.9]",0
17.9,10.6,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,21.7,16.6,"[17.9,10.6,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,21.7,16.6]",0
3.9,3.2,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,7.8,1.0,"[3.9,3.2,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,7.8,1.0]",0
4.0,3.5,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,5.1,2.8,"[4.0,3.5,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,5.1,2.8]",0
13.6,0.4,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,16.8,10.7,"[13.6,0.4,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,16.8,10.7]",0
10.8,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,17.0,4.7,"[10.8,0.0,0.0,156.79842342342343,7.330333333333331,27.49700000000003,1017.9635555555559,17.0,4.7]",0
